year,industry_naics,mfg_inputs,omega_mfg,imported_inputs,omega_import,t_row_label,T001,T005,T006,T007,T008,V00100,V00200,V00300,total_final_use,personal_consumption_exp,nonres_invest_equipment,nonres_invest_ip,res_invest,nonres_invest_structures,change_inventories,exports,imports,fed_defense_consumption_exp,fed_defense_invest_equipment,fed_defense_invest_ip,fed_defense_invest_structures,fed_nondefense_consumption_exp,fed_nondefense_invest_equipment,fed_nondefense_invest_ip,fed_nondefense_invest_structures,state_local_consumption_exp,state_local_invest_equipment,state_local_invest_ip,state_local_invest_structures
2017,333994,1010,0.6316447779862414,337,0.21075672295184492,Industrial process furnace and oven manufacturing,759,1599,1054,2561,2653,793,25,236,1803,NA,1380,NA,NA,NA,12,1022,-632,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA
2017,33399A,8539,0.6242871764877906,3242,0.23702295657259834,Other general purpose machinery manufacturing,10215,13678,9450,22650,23128,4891,234,4325,12434,317,15506,NA,NA,NA,23,11350,-14855,NA,19,NA,NA,NA,5,NA,NA,NA,69,NA,NA
2017,33399B,4666,0.6348299319727891,1933,0.2629931972789116,Fluid power process machinery,13199,7350,4324,10655,11674,3117,128,1078,-2544,NA,370,NA,NA,NA,122,2596,-5665,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,334111,717,0.11671821585544523,440,0.07162624125020349,Electronic computer manufacturing,1324,6143,12910,8156,19053,7655,433,4822,6832,20604,31369,NA,NA,NA,294,5423,-57773,NA,1501,NA,NA,NA,1349,NA,NA,NA,4065,NA,NA
2017,334112,907,0.575507614213198,285,0.18083756345177665,Computer storage device manufacturing,1578,1576,3724,4119,5300,2274,109,1342,2540,2867,3230,NA,NA,NA,-606,1688,-5171,NA,207,NA,NA,NA,16,NA,NA,NA,307,NA,NA
2017,334118,1675,0.5500821018062397,1048,0.34417077175697863,Computer terminals and other computer peripheral equipment manufacturing,20160,3045,5718,8074,8763,3272,230,2215,-12086,8828,10257,NA,NA,NA,131,4606,-37618,NA,137,NA,NA,NA,119,NA,NA,NA,1454,NA,NA
2017,334210,1391,0.5019848430169613,754,0.2721039335979791,Telephone apparatus manufacturing,7630,2771,5142,5265,7913,2971,169,2002,-2365,442,5347,NA,NA,NA,281,1479,-11116,NA,605,NA,NA,NA,299,NA,NA,NA,298,NA,NA
2017,334220,5223,0.5858008075370121,2559,0.2870121130551817,Broadcast and wireless communications equipment,30744,8916,20825,25918,29742,12673,676,7477,-4826,10883,55798,NA,NA,NA,899,10937,-96409,NA,5457,NA,NA,NA,4499,NA,NA,NA,3111,NA,NA
2017,334290,1075,0.6327251324308417,278,0.16362566215420835,Other communications equipment manufacturing,4894,1699,3756,4617,5456,2233,143,1381,-278,7,597,NA,NA,NA,78,302,-1443,NA,32,NA,NA,NA,3,NA,NA,NA,147,NA,NA
2017,334300,490,0.44954128440366975,205,0.18807339449541285,Audio and video equipment manufacturing,2790,1090,2032,3097,3122,1159,82,791,307,20568,3940,NA,197,NA,-127,2399,-29196,NA,NA,NA,NA,NA,NA,NA,NA,NA,2527,NA,NA
2017,334413,7777,0.4953503184713376,3909,0.24898089171974522,Semiconductor and related device manufacturing,57111,15700,48543,50455,64242,26798,1479,20266,-6656,NA,NA,NA,NA,NA,610,23058,-30324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,334418,4448,0.7249022164276402,1260,0.20534550195567144,Printed circuit assembly (electronic assembly) manufacturing,15835,6136,13917,18510,20054,8431,408,5078,2675,59,NA,NA,NA,NA,977,2416,-777,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
2017,33441A,5698,0.6326190740535139,1905,0.21150216498279117,Other electronic component manufacturing,31344,9007,21090,25321,30097,16720,741,3628,-6023,108,NA,NA,NA,NA,497,8822,-15469,NA,NA,NA,NA,NA,3,NA,NA,NA,17,NA,NA
2017,334510,7054,0.586172511218215,2300,0.1911251454213063,Electromedical and electrotherapeutic apparatus manufacturing,5950,12034,21495,31310,33529,11072,936,9488,25361,4151,23822,NA,NA,NA,204,5765,-9414,NA,532,NA,NA,NA,241,NA,NA,NA,60,NA,NA
2017,334511,8549,0.5917901149107019,4262,0.29502976602519726,"Search, detection, and navigation instruments manufacturing",18025,14446,39434,49918,53880,23071,1225,15138,31893,21,16881,NA,NA,NA,-396,5462,-5707,NA,12796,NA,NA,NA,2522,NA,NA,NA,315,NA,NA
2017,334512,537,0.6524908869987849,165,0.20048602673147023,Automatic environmental control manufacturing,3953,823,2375,2857,3199,1467,79,829,-1095,NA,NA,NA,NA,NA,48,165,-1309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,334513,1812,0.648068669527897,588,0.21030042918454936,Industrial process variable instruments manufacturing,4939,2796,8682,10342,11478,8013,265,405,5403,NA,5617,NA,NA,NA,19,4952,-5412,NA,5,NA,NA,NA,7,NA,NA,NA,216,NA,NA
2017,334514,1732,0.6393503137689184,664,0.24510889627168697,Totalizing fluid meter and counting device manufacturing,4864,2709,3206,5136,5914,1559,150,1497,272,NA,1916,NA,NA,NA,-35,248,-2162,NA,NA,NA,NA,NA,NA,NA,NA,NA,306,NA,NA
2017,334515,2218,0.5682808096336152,1058,0.2710735331796054,Electricity and signal testing instruments manufacturing,4040,3903,8143,11229,12045,4816,279,3048,7189,NA,5531,NA,NA,NA,172,5151,-5731,NA,1964,NA,NA,NA,76,NA,NA,NA,25,NA,NA
2017,334516,2953,0.6243128964059197,1093,0.2310782241014799,Analytical laboratory instrument manufacturing,3516,4730,11179,15534,15909,6764,389,4026,12018,NA,10715,NA,NA,NA,14,6334,-5268,NA,NA,NA,NA,NA,1,NA,NA,NA,222,NA,NA
2017,334517,2152,0.6801517067003793,390,0.12326169405815424,Irradiation apparatus manufacturing,621,3164,6368,8962,9532,3723,233,2412,8341,NA,8276,NA,NA,NA,69,3112,-3484,NA,202,NA,NA,NA,51,NA,NA,NA,116,NA,NA
2017,33451A,2598,0.591395401775552,1168,0.2658775324379695,"Watch, clock, and other measuring and controlling device manufacturing",4311,4393,8813,12002,13206,5166,308,3338,7691,4456,6812,NA,NA,NA,-153,2713,-6307,NA,NA,NA,NA,NA,NA,NA,NA,NA,170,NA,NA
2017,334610,187,0.3879668049792531,15,0.03112033195020747,Manufacturing and reproducing magnetic and optical media,1945,482,1387,1927,1868,869,46,471,-18,176,74,NA,NA,NA,-14,254,-507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,335110,318,0.5,63,0.09905660377358491,Electric lamp bulb and part manufacturing,1728,636,866,1381,1502,803,15,48,-347,633,NA,NA,NA,NA,15,288,-1283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,335120,3790,0.5999683394016146,1034,0.16368529365205003,Lighting fixture manufacturing,21209,6317,5658,11520,11976,3406,141,2112,-9689,2029,1693,NA,NA,NA,164,1022,-14644,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA
2017,335210,1074,0.6427289048473968,320,0.19150209455415917,Small electrical appliance manufacturing,3455,1671,1933,3311,3604,1002,42,889,-143,10580,292,NA,29,NA,77,753,-12085,NA,2,NA,NA,NA,11,NA,NA,NA,198,NA,NA
2017,335220,7071,0.7194749694749695,1461,0.14865689865689866,Major household appliance manufacturing,7158,9828,9231,20478,19058,4761,187,4282,13320,20303,384,NA,6634,NA,392,2001,-16879,NA,2,NA,NA,NA,NA,NA,NA,NA,484,NA,NA
2017,335311,1722,0.7151162790697675,401,0.1665282392026578,"Power, distribution, and specialty transformer manufacturing",1071,2408,2940,5205,5348,2472,48,420,4134,6,5735,NA,NA,NA,33,419,-2304,NA,0,NA,NA,NA,180,NA,NA,NA,66,NA,NA
2017,335312,4596,0.7245782752640706,2032,0.3203531451994324,Motor and generator manufacturing,13783,6343,3951,8965,10294,3097,93,761,-4818,91,2705,NA,NA,NA,177,3676,-11678,NA,8,NA,NA,NA,70,NA,NA,NA,133,NA,NA
2017,335313,4440,0.6682721252257676,1196,0.18001204093919326,Switchgear and switchboard apparatus manufacturing,7689,6644,5463,11163,12107,3309,128,2026,3475,64,5870,NA,NA,NA,95,1488,-4054,NA,NA,NA,NA,NA,10,NA,NA,NA,2,NA,NA
2017,335314,3642,0.6597826086956522,1201,0.21757246376811595,Relay and industrial control manufacturing,11375,5520,5151,10662,10671,4911,101,139,-712,NA,2260,NA,NA,NA,145,5214,-9056,NA,645,NA,NA,NA,49,NA,NA,NA,31,NA,NA
2017,335911,3591,0.739954667216155,1658,0.3416443437049248,Storage battery manufacturing,7379,4853,2655,7434,7508,1839,74,742,55,4205,96,NA,NA,NA,82,2282,-6609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,335912,479,0.7555205047318612,137,0.21608832807570977,Primary battery manufacturing,47,634,1525,1982,2159,1086,-251,689,1935,2160,NA,NA,NA,NA,4,606,-836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,335920,5524,0.7362388377982141,1036,0.13807810209249632,Communication and energy wire and cable manufacturing,14305,7503,3915,11261,11418,2330,109,1476,-3044,NA,429,NA,NA,NA,137,4163,-7943,NA,9,NA,NA,NA,161,NA,NA,NA,NA,NA,NA
2017,335930,4508,0.6967542503863987,992,0.15332302936630604,Wiring device manufacturing,12955,6470,7860,12979,14329,3960,146,3754,23,NA,220,NA,NA,NA,87,2724,-3007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,335991,1010,0.6457800511508951,127,0.08120204603580562,Carbon and graphite product manufacturing,3063,1564,1881,3299,3444,715,35,1131,237,NA,NA,NA,NA,NA,0,1151,-914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,335999,3937,0.6312329645662978,1426,0.2286355619688953,All other miscellaneous electrical equipment and component manufacturing,5487,6237,4599,10755,10836,2767,100,1731,5267,206,10236,NA,NA,NA,5,3593,-9293,NA,366,NA,NA,NA,56,NA,NA,NA,99,NA,NA
2017,336111,21770,0.7760864140315853,6287,0.22412748208620015,Automobile manufacturing,14,28051,11976,32781,40026,6382,402,5192,32767,20107,58608,NA,NA,NA,3227,17269,-66987,NA,29,NA,NA,NA,77,NA,NA,NA,436,NA,NA
2017,336112,126992,0.8082793385694463,33617,0.2139656555112848,Light truck and utility vehicle manufacturing,1,157114,55732,215421,212846,14210,1366,40156,215420,136403,173795,NA,NA,NA,4900,30441,-130631,NA,25,NA,NA,NA,6,NA,NA,NA,481,NA,NA
2017,336120,16399,0.7960679611650485,5238,0.2542718446601942,Heavy duty truck manufacturing,1941,20600,5595,29382,26195,2619,130,2845,27442,NA,22846,NA,NA,NA,107,6220,-15249,NA,817,NA,NA,NA,320,NA,NA,NA,12380,NA,NA
2017,336211,7729,0.7174417525294718,2042,0.18954794393390884,Motor vehicle body manufacturing,4515,10773,4125,10556,14898,3658,82,385,6041,81,5114,NA,NA,NA,-44,915,-66,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA
2017,336212,6209,0.7605340519353259,1966,0.24081332680058795,Truck trailer manufacturing,173,8164,2880,10606,11044,2103,55,721,10433,NA,11246,NA,NA,NA,44,1151,-2055,NA,42,NA,NA,NA,5,NA,NA,NA,NA,NA,NA
2017,336213,170,0.040505122706695255,54,0.012866333095067906,Motor home manufacturing,10,4197,1368,6185,5566,1318,27,24,6175,5682,243,NA,NA,NA,149,389,-288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,336214,8984,0.7718213058419244,2912,0.2501718213058419,Travel trailer and camper manufacturing,3316,11640,6067,16179,17707,2885,88,3094,12863,11675,882,NA,NA,NA,371,1072,-1137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,336310,21548,0.6932406781842164,6882,0.22140720007721262,Motor vehicle gasoline engine and engine parts manufacturing,45341,31083,8815,38178,39899,5110,213,3493,-7163,3369,NA,NA,NA,NA,283,6660,-17476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,336320,12102,0.6844248388191381,4516,0.2554009727406402,Motor vehicle electrical and electronic equipment manufacturing,34135,17682,6368,23963,24050,4364,147,1857,-10172,3441,NA,NA,NA,NA,311,3663,-17587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,336350,21340,0.7240279568433196,7772,0.26369003189251544,Motor vehicle transmission and power train parts manufacturing,49169,29474,12506,41482,41980,7132,223,5151,-7686,2878,NA,NA,NA,NA,196,5097,-15858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,336360,16451,0.6943987168122916,4063,0.1714997256342071,Motor vehicle seating and interior trim manufacturing,36862,23691,8104,30523,31795,4702,161,3241,-6339,0,650,NA,NA,NA,-174,1896,-8730,NA,NA,NA,NA,NA,8,NA,NA,NA,11,NA,NA
2017,336370,20236,0.7570236803711047,3924,0.14679585499981296,Motor vehicle metal stamping,34574,26731,11191,35554,37922,6486,204,4501,980,NA,NA,NA,NA,NA,62,1497,-579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,336390,34412,0.7205343495466823,10100,0.21147846479197638,Other motor vehicle parts manufacturing,69361,47759,18009,61210,65768,9975,428,7606,-8151,5114,NA,NA,NA,NA,241,22810,-36315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,3363A0,15112,0.716684055771602,3655,0.17333775965095324,"Motor vehicle steering, suspension component (except spring), and brake systems manufacturing",32661,21086,6389,25339,27475,4394,166,1829,-7322,1476,NA,NA,NA,NA,319,3802,-12919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,336411,56617,0.7534266627631544,21749,0.2894232560615336,Aircraft manufacturing,32782,75146,74452,134840,149598,29130,1215,44108,102058,927,51437,NA,NA,NA,-6319,50592,-8839,NA,13913,NA,NA,NA,282,NA,NA,NA,64,NA,NA
2017,336412,17923,0.6332768002261324,11053,0.3905377711822486,Aircraft engine and engine parts manufacturing,21650,28302,18388,43359,46690,9060,335,8994,21708,NA,72,NA,NA,NA,492,34535,-13538,NA,147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,336413,14114,0.7192213615980432,5043,0.2569812474520995,Other aircraft parts and auxiliary equipment manufacturing,34346,19624,17523,40746,37147,9554,301,7669,6401,NA,NA,NA,NA,NA,-104,21257,-14753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,336414,4907,0.5045758354755784,1160,0.119280205655527,Guided missile and space vehicle manufacturing,6968,9725,10078,17616,19803,9833,163,81,10648,NA,1363,NA,NA,NA,83,1835,-391,NA,6521,NA,NA,NA,1237,NA,NA,NA,NA,NA,NA
2017,33641A,4277,0.6088256227758007,345,0.04911032028469751,Propulsion units and parts for space vehicles and guided missiles,6563,7025,2481,7324,9506,1973,78,430,761,NA,NA,NA,NA,NA,245,964,-718,NA,NA,NA,NA,NA,270,NA,NA,NA,NA,NA,NA
2017,336500,6661,0.689187790998448,2321,0.24014485256078635,Railroad rolling stock manufacturing,4171,9665,3137,12655,12802,1480,107,1550,8484,NA,9545,NA,NA,NA,-116,1978,-3089,NA,11,NA,NA,NA,15,NA,NA,NA,140,NA,NA
2017,336611,6576,0.4945104526996541,1444,0.10858775755752745,Ship building and repairing,7176,13298,12224,24878,25522,10395,219,1610,17703,NA,5010,NA,NA,NA,-96,895,-495,NA,12367,NA,NA,NA,19,NA,NA,NA,4,NA,NA
2017,336612,4869,0.6294764059469942,1335,0.17259211376858435,Boat building,59,7735,2750,10214,10484,2055,113,581,10155,9035,833,NA,NA,NA,371,1494,-1702,NA,38,NA,NA,NA,68,NA,NA,NA,18,NA,NA
2017,336991,2621,0.6774360299819074,964,0.24915998966141123,"Motorcycle, bicycle, and parts manufacturing",1939,3869,3711,7230,7580,2188,58,1466,5292,8054,121,NA,NA,NA,187,1588,-4905,NA,NA,NA,NA,NA,NA,NA,NA,NA,247,NA,NA
2017,336992,3292,0.7734962406015038,1150,0.27020676691729323,"Military armored vehicle, tank, and tank component manufacturing",2146,4256,3408,5876,7664,1840,80,1488,3730,NA,NA,NA,NA,NA,188,1733,-257,NA,2065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,336999,4450,0.740432612312812,1334,0.22196339434276208,All other transportation equipment manufacturing,1363,6010,2759,7917,8769,1457,73,1229,6554,4007,2433,NA,NA,NA,167,406,-549,NA,42,NA,NA,NA,NA,NA,NA,NA,47,NA,NA
2017,337110,5233,0.6282112845138055,1362,0.16350540216086434,Wood kitchen cabinet and countertop manufacturing,15671,8330,6731,14403,15062,6033,75,623,-1268,NA,113,NA,NA,NA,98,124,-1603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,337121,5350,0.6606569523339096,2423,0.2992096814028155,Upholstered household furniture manufacturing,180,8098,4216,11814,12313,2962,72,1182,11634,15986,1044,NA,97,NA,70,374,-6012,NA,NA,NA,NA,NA,20,NA,NA,NA,55,NA,NA
2017,337122,1638,0.6612838110617683,373,0.1505853855470327,Nonupholstered wood household furniture manufacturing,744,2477,1613,3829,4089,1502,20,91,3085,13290,830,NA,167,NA,57,671,-12137,NA,0,NA,NA,NA,62,NA,NA,NA,146,NA,NA
2017,337127,1826,0.6102941176470589,486,0.16243315508021391,Institutional furniture manufacturing,613,2992,1921,4646,4913,1514,27,380,4032,1,10790,NA,NA,NA,73,1282,-9106,NA,0,NA,NA,NA,0,NA,NA,NA,991,NA,NA
2017,33712N,1392,0.5795170691090757,527,0.21940049958368027,Other household nonupholstered furniture,255,2402,981,3256,3382,638,22,320,3001,6624,436,NA,181,NA,53,98,-4401,NA,NA,NA,NA,NA,0,NA,NA,NA,11,NA,NA
2017,337215,2910,0.6811797752808989,681,0.15941011235955055,"Showcase, partition, shelving, and locker manufacturing",5906,4272,3028,7305,7299,2698,42,288,1400,402,6343,NA,1,NA,59,648,-6173,NA,0,NA,NA,NA,1,NA,NA,NA,119,NA,NA
2017,33721A,7221,0.6062463269246915,2086,0.17513223071110737,Office furniture and custom architectural woodwork and millwork manufacturing,7276,11911,7120,18714,19031,4556,108,2456,11438,71,11132,NA,NA,NA,83,317,-1812,NA,1,NA,NA,NA,36,NA,NA,NA,1610,NA,NA
2017,337900,4340,0.6286210892236385,1029,0.14904403244495945,Other furniture related product manufacturing,535,6904,3288,10062,10192,2055,52,1181,9527,10494,902,NA,152,NA,37,178,-2288,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA
2017,339112,8586,0.5544720697449145,1751,0.11307717145624799,Surgical and medical instrument manufacturing,22061,15485,27484,39162,42970,15116,439,11929,17101,46,18968,NA,NA,NA,215,9702,-11967,NA,48,NA,NA,NA,4,NA,NA,NA,86,NA,NA
2017,339113,7459,0.5129986244841815,1397,0.09607977991746905,Surgical appliance and supplies manufacturing,22212,14540,20593,28837,35133,11166,396,9031,6626,8679,7443,NA,NA,NA,126,6831,-17234,NA,4,NA,NA,NA,41,NA,NA,NA,734,NA,NA
2017,339114,1164,0.513453903837671,423,0.18659020732245257,Dental equipment and supplies manufacturing,2062,2267,2503,4291,4770,1477,60,966,2229,NA,2796,NA,NA,NA,1,995,-1727,NA,87,NA,NA,NA,55,NA,NA,NA,22,NA,NA
2017,339115,998,0.40486815415821503,281,0.11399594320486815,Ophthalmic goods manufacturing,100,2465,4016,6785,6480,2289,76,1651,6685,10342,NA,NA,NA,NA,-45,1257,-4869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,339116,1045,0.40948275862068967,548,0.21473354231974923,Dental laboratories,4831,2552,3120,4866,5672,2680,60,380,34,NA,NA,NA,NA,NA,15,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,339910,2415,0.47983310152990266,1729,0.3435326842837274,Jewelry and silverware manufacturing,3508,5033,2922,9378,7955,1723,84,1115,5870,14008,NA,NA,NA,NA,-17,5753,-13874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,339920,2637,0.47910610465116277,677,0.12300145348837209,Sporting and athletic goods manufacturing,961,5504,4890,9648,10394,3403,211,1276,8688,12707,2549,NA,NA,NA,-156,1198,-8008,NA,0,NA,NA,NA,1,NA,NA,NA,397,NA,NA
2017,339930,430,0.603085553997195,52,0.0729312762973352,"Doll, toy, and game manufacturing",592,713,1305,2207,2018,1139,16,149,1615,20244,NA,NA,NA,NA,-19,833,-19442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,339940,1158,0.6117274167987322,319,0.16851558372952985,Office supplies (except paper) manufacturing,2488,1893,961,3169,2854,791,32,138,681,2306,13,NA,NA,NA,-105,368,-2031,NA,NA,NA,NA,NA,1,NA,NA,NA,129,NA,NA
2017,339950,4408,0.5658536585365853,883,0.11335044929396662,Sign manufacturing,998,7790,5939,10202,13729,5201,144,594,9204,NA,9155,NA,NA,NA,16,320,-289,NA,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
2017,339990,7463,0.5331095078219873,1645,0.11750839345667548,All other miscellaneous manufacturing,14132,13999,12875,25864,26874,8819,273,3783,11732,17640,3881,NA,NA,NA,109,5445,-15502,NA,24,NA,NA,NA,NA,NA,NA,NA,135,NA,NA
2017,423100,9365,0.1339368716122481,2826,0.040417042090359116,Motor vehicle and motor vehicle parts and supplies,60518,69921,68051,136107,137973,28670,6220,33161,75589,23358,33058,0,1,0,1446,16928,NA,NA,49,0,NA,NA,49,0,NA,NA,700,0,NA
2017,423400,4774,0.05616536665137237,3193,0.037565147825268534,Professional and commercial equipment and supplies,68225,84999,123555,206450,208554,81746,8301,33508,138225,35422,48981,20331,149,0,670,24634,NA,NA,1128,791,NA,NA,678,1026,NA,NA,2353,2062,NA
2017,423600,6696,0.056404943013823254,4230,0.03563215486088297,Household appliances and electrical and electronic goods,92253,118713,117026,221877,235739,45681,8560,62785,129624,29050,54938,1876,2139,NA,1338,27227,NA,NA,6887,73,NA,NA,3594,95,NA,NA,2218,190,NA
2017,423800,6719,0.08829520217616989,3621,0.04758400462567512,"Machinery, equipment, and supplies",72610,76097,105361,168866,181458,63904,8831,32627,96256,4474,60629,8,9,0,816,25496,NA,NA,1263,0,NA,NA,183,0,NA,NA,3377,1,NA
2017,423A00,12473,0.0934251131018366,5048,0.03781046828654463,Other durable goods merchant wholesalers,167854,133508,153136,287826,286644,76780,17862,58493,119972,66712,18045,98,1452,83,1086,31131,NA,NA,315,4,NA,NA,130,5,NA,NA,899,10,NA
2017,424200,32160,0.2990876710035619,16801,0.15624912812595906,Drugs and druggists' sundries,86598,107527,107211,199853,214737,43090,4123,59997,113255,90503,331,NA,1,NA,2818,19572,NA,NA,11,NA,NA,NA,5,NA,NA,NA,15,NA,NA
2017,424400,10423,0.130059895183429,4202,0.0524332418268031,Grocery and related product wholesalers,77167,80140,95524,181062,175663,55047,3486,36990,103895,90702,423,NA,3,NA,932,11816,NA,NA,3,NA,NA,NA,7,NA,NA,NA,10,NA,NA
2017,424700,2072,0.07833648393194707,1525,0.057655954631379965,Petroleum and petroleum products,89082,26450,123774,161947,150223,16763,89329,17682,72864,64665,51,NA,12,0,-2008,10143,NA,NA,0,NA,NA,NA,1,NA,NA,NA,1,NA,NA
2017,424A00,15644,0.0978557309780569,5779,0.03614857257237221,Other nondurable goods merchant wholesalers,187263,159868,212596,384877,372464,97018,37812,77766,197614,157672,1812,173,45,1,2330,35426,NA,NA,23,7,NA,NA,26,9,NA,NA,72,18,NA
2017,425000,2662,0.1298030037058709,1113,0.054271503803393795,Wholesale electronic markets and agents and brokers,37741,20508,31400,47545,51908,24242,329,6829,9805,3610,2334,14,7,0,136,3585,NA,NA,50,1,NA,NA,27,1,NA,NA,38,1,NA
2017,441000,12308,0.1026068543512876,5894,0.0491359115653631,Motor vehicle and parts dealers,22515,119953,235782,301799,355735,118071,49054,68657,279285,254196,25082,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,444000,2978,0.07659465020576131,1244,0.03199588477366255,Building material and garden equipment and supplies dealers,82711,38880,104305,142940,143185,52804,23622,27879,60229,50101,8627,0,1501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,445000,9273,0.10637712083146918,3674,0.042147044315196565,Food and beverage stores,2288,87171,162067,236806,249238,96461,25475,40131,234518,234329,180,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,446000,2296,0.060702199661590524,1165,0.030800549915397633,Health and personal care stores,163,37824,72105,119517,109929,50169,8312,13624,119354,119329,23,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,447000,4205,0.09206349206349207,1161,0.02541871921182266,Gasoline stations,12045,45675,60950,89954,106626,24942,14381,21627,77909,77900,5,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,448000,3857,0.05445586491218162,2245,0.03169650420737562,Clothing and clothing accessories stores,24,70828,70208,138827,141036,37806,18994,13408,138803,138795,1,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,452000,7523,0.09194348708171396,5085,0.06214709980200924,General merchandise stores,5314,81822,152115,227348,233936,93086,40483,18546,222033,219688,1691,479,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,454000,11061,0.09733968125456513,6245,0.05495762674575167,Nonstore retailers,14602,113633,183401,281220,297033,42272,24364,116764,266618,252459,8285,5463,411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,481000,26828,0.24928683596762655,21297,0.19789256543918823,Air transportation,101626,107619,128682,231562,236301,57095,25242,46346,129936,130993,751,69,6,NA,24,43420,-45443,NA,50,3,NA,NA,12,4,NA,NA,40,7,NA
2017,482000,9661,0.27418759755924504,2523,0.07160493827160494,Rail transportation,52182,35235,44334,78668,79569,21893,-40,22481,26486,7817,3931,NA,34,NA,-203,14380,412,NA,16,NA,NA,NA,8,NA,NA,NA,92,NA,NA
2017,483000,9538,0.23252072159921988,3513,0.08564115065821551,Water transportation,10528,41020,13957,53010,54977,7144,985,5828,42482,23267,6,0,0,NA,5,6410,12794,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA
2017,484000,31792,0.16804537309646012,6724,0.035541554123697715,Truck transportation,193608,189187,177967,339147,367154,96307,4500,77160,145539,85348,20634,677,645,21,842,30445,4900,NA,621,26,NA,NA,177,34,NA,NA,1101,69,NA
2017,485000,4529,0.12979680738256957,742,0.021265010173960392,Transit and ground passenger transportation,48152,34893,43408,95611,78301,21954,1878,19576,47460,47460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,486000,1781,0.25201641432007926,157,0.02221593321069761,Pipeline transportation,40428,7067,41004,50196,48072,7617,3333,30054,9768,2986,NA,NA,NA,NA,-4627,11409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,48A000,9103,0.12438851083599792,4909,0.06707933644885354,Scenic and sightseeing transportation and support activities,143680,73182,68464,155764,141646,47282,1443,19739,12084,11399,NA,NA,NA,NA,NA,685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,491000,4651,0.3661628090064557,1504,0.11840655014958275,Postal service,62229,12702,57030,69564,69731,54249,NA,2781,7335,6914,NA,NA,NA,NA,NA,710,-289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
